CALC_FOR_STATE_ACCT,CAMPUS,CAMPNAME,DISTRICT,DISTNAME,COUNTY,CNTYNAME,REGION,REGNNAME,CAMP_ALLD,CAMP_ALLN_CMP2,CAMP_ALLN_GRAD,CAMP_ALLN_CONT,CAMP_ALLN_TXCHSE,CAMP_ALLN_DROP,CAMP_ALLR_CMP2,CAMP_ALLR_GRAD,CAMP_ALLR_CONT,CAMP_ALLR_TXCHSE,CAMP_ALLR_DROP,CAMP_ALLR_RAED,CAMP_AAD,CAMP_AAN_CMP2,CAMP_AAN_GRAD,CAMP_AAN_CONT,CAMP_AAN_TXCHSE,CAMP_AAN_DROP,CAMP_AAR_CMP2,CAMP_AAR_GRAD,CAMP_AAR_CONT,CAMP_AAR_TXCHSE,CAMP_AAR_DROP,CAMP_AAR_RAED,CAMP_ASD,CAMP_ASN_CMP2,CAMP_ASN_GRAD,CAMP_ASN_CONT,CAMP_ASN_TXCHSE,CAMP_ASN_DROP,CAMP_ASR_CMP2,CAMP_ASR_GRAD,CAMP_ASR_CONT,CAMP_ASR_TXCHSE,CAMP_ASR_DROP,CAMP_ASR_RAED,CAMP_HSD,CAMP_HSN_CMP2,CAMP_HSN_GRAD,CAMP_HSN_CONT,CAMP_HSN_TXCHSE,CAMP_HSN_DROP,CAMP_HSR_CMP2,CAMP_HSR_GRAD,CAMP_HSR_CONT,CAMP_HSR_TXCHSE,CAMP_HSR_DROP,CAMP_HSR_RAED,CAMP_MUD,CAMP_MUN_CMP2,CAMP_MUN_GRAD,CAMP_MUN_CONT,CAMP_MUN_TXCHSE,CAMP_MUN_DROP,CAMP_MUR_CMP2,CAMP_MUR_GRAD,CAMP_MUR_CONT,CAMP_MUR_TXCHSE,CAMP_MUR_DROP,CAMP_MUR_RAED,CAMP_NAD,CAMP_NAN_CMP2,CAMP_NAN_GRAD,CAMP_NAN_CONT,CAMP_NAN_TXCHSE,CAMP_NAN_DROP,CAMP_NAR_CMP2,CAMP_NAR_GRAD,CAMP_NAR_CONT,CAMP_NAR_TXCHSE,CAMP_NAR_DROP,CAMP_NAR_RAED,CAMP_PID,CAMP_PIN_CMP2,CAMP_PIN_GRAD,CAMP_PIN_CONT,CAMP_PIN_TXCHSE,CAMP_PIN_DROP,CAMP_PIR_CMP2,CAMP_PIR_GRAD,CAMP_PIR_CONT,CAMP_PIR_TXCHSE,CAMP_PIR_DROP,CAMP_PIR_RAED,CAMP_WHD,CAMP_WHN_CMP2,CAMP_WHN_GRAD,CAMP_WHN_CONT,CAMP_WHN_TXCHSE,CAMP_WHN_DROP,CAMP_WHR_CMP2,CAMP_WHR_GRAD,CAMP_WHR_CONT,CAMP_WHR_TXCHSE,CAMP_WHR_DROP,CAMP_WHR_RAED,CAMP_ECND,CAMP_ECNN_CMP2,CAMP_ECNN_GRAD,CAMP_ECNN_CONT,CAMP_ECNN_TXCHSE,CAMP_ECNN_DROP,CAMP_ECNR_CMP2,CAMP_ECNR_GRAD,CAMP_ECNR_CONT,CAMP_ECNR_TXCHSE,CAMP_ECNR_DROP,CAMP_ECNR_RAED,CAMP_NECND,CAMP_NECNN_CMP2,CAMP_NECNN_GRAD,CAMP_NECNN_CONT,CAMP_NECNN_TXCHSE,CAMP_NECNN_DROP,CAMP_NECNR_CMP2,CAMP_NECNR_GRAD,CAMP_NECNR_CONT,CAMP_NECNR_TXCHSE,CAMP_NECNR_DROP,CAMP_NECNR_RAED,CAMP_FEMD,CAMP_FEMN_CMP2,CAMP_FEMN_GRAD,CAMP_FEMN_CONT,CAMP_FEMN_TXCHSE,CAMP_FEMN_DROP,CAMP_FEMR_CMP2,CAMP_FEMR_GRAD,CAMP_FEMR_CONT,CAMP_FEMR_TXCHSE,CAMP_FEMR_DROP,CAMP_FEMR_RAED,CAMP_MALD,CAMP_MALN_CMP2,CAMP_MALN_GRAD,CAMP_MALN_CONT,CAMP_MALN_TXCHSE,CAMP_MALN_DROP,CAMP_MALR_CMP2,CAMP_MALR_GRAD,CAMP_MALR_CONT,CAMP_MALR_TXCHSE,CAMP_MALR_DROP,CAMP_MALR_RAED,CAMP_ATRD,CAMP_ATRN_CMP2,CAMP_ATRN_GRAD,CAMP_ATRN_CONT,CAMP_ATRN_TXCHSE,CAMP_ATRN_DROP,CAMP_ATRR_CMP2,CAMP_ATRR_GRAD,CAMP_ATRR_CONT,CAMP_ATRR_TXCHSE,CAMP_ATRR_DROP,CAMP_ATRR_RAED,CAMP_BED,CAMP_BEN_CMP2,CAMP_BEN_GRAD,CAMP_BEN_CONT,CAMP_BEN_TXCHSE,CAMP_BEN_DROP,CAMP_BER_CMP2,CAMP_BER_GRAD,CAMP_BER_CONT,CAMP_BER_TXCHSE,CAMP_BER_DROP,CAMP_BER_RAED,CAMP_CTED,CAMP_CTEN_CMP2,CAMP_CTEN_GRAD,CAMP_CTEN_CONT,CAMP_CTEN_TXCHSE,CAMP_CTEN_DROP,CAMP_CTER_CMP2,CAMP_CTER_GRAD,CAMP_CTER_CONT,CAMP_CTER_TXCHSE,CAMP_CTER_DROP,CAMP_CTER_RAED,CAMP_DYSD,CAMP_DYSN_CMP2,CAMP_DYSN_GRAD,CAMP_DYSN_CONT,CAMP_DYSN_TXCHSE,CAMP_DYSN_DROP,CAMP_DYSR_CMP2,CAMP_DYSR_GRAD,CAMP_DYSR_CONT,CAMP_DYSR_TXCHSE,CAMP_DYSR_DROP,CAMP_DYSR_RAED,CAMP_VFOSD,CAMP_VFOSN_CMP2,CAMP_VFOSN_GRAD,CAMP_VFOSN_CONT,CAMP_VFOSN_TXCHSE,CAMP_VFOSN_DROP,CAMP_VFOSR_CMP2,CAMP_VFOSR_GRAD,CAMP_VFOSR_CONT,CAMP_VFOSR_TXCHSE,CAMP_VFOSR_DROP,CAMP_VFOSR_RAED,CAMP_FOSD,CAMP_FOSN_CMP2,CAMP_FOSN_GRAD,CAMP_FOSN_CONT,CAMP_FOSN_TXCHSE,CAMP_FOSN_DROP,CAMP_FOSR_CMP2,CAMP_FOSR_GRAD,CAMP_FOSR_CONT,CAMP_FOSR_TXCHSE,CAMP_FOSR_DROP,CAMP_FOSR_RAED,CAMP_GFTD,CAMP_GFTN_CMP2,CAMP_GFTN_GRAD,CAMP_GFTN_CONT,CAMP_GFTN_TXCHSE,CAMP_GFTN_DROP,CAMP_GFTR_CMP2,CAMP_GFTR_GRAD,CAMP_GFTR_CONT,CAMP_GFTR_TXCHSE,CAMP_GFTR_DROP,CAMP_GFTR_RAED,CAMP_VHLD,CAMP_VHLN_CMP2,CAMP_VHLN_GRAD,CAMP_VHLN_CONT,CAMP_VHLN_TXCHSE,CAMP_VHLN_DROP,CAMP_VHLR_CMP2,CAMP_VHLR_GRAD,CAMP_VHLR_CONT,CAMP_VHLR_TXCHSE,CAMP_VHLR_DROP,CAMP_VHLR_RAED,CAMP_IMMD,CAMP_IMMN_CMP2,CAMP_IMMN_GRAD,CAMP_IMMN_CONT,CAMP_IMMN_TXCHSE,CAMP_IMMN_DROP,CAMP_IMMR_CMP2,CAMP_IMMR_GRAD,CAMP_IMMR_CONT,CAMP_IMMR_TXCHSE,CAMP_IMMR_DROP,CAMP_IMMR_RAED,CAMP_LEPHSD,CAMP_LEPHSN_CMP2,CAMP_LEPHSN_GRAD,CAMP_LEPHSN_CONT,CAMP_LEPHSN_TXCHSE,CAMP_LEPHSN_DROP,CAMP_LEPHSR_CMP2,CAMP_LEPHSR_GRAD,CAMP_LEPHSR_CONT,CAMP_LEPHSR_TXCHSE,CAMP_LEPHSR_DROP,CAMP_LEPHSR_RAED,CAMP_LEPD,CAMP_LEPN_CMP2,CAMP_LEPN_GRAD,CAMP_LEPN_CONT,CAMP_LEPN_TXCHSE,CAMP_LEPN_DROP,CAMP_LEPR_CMP2,CAMP_LEPR_GRAD,CAMP_LEPR_CONT,CAMP_LEPR_TXCHSE,CAMP_LEPR_DROP,CAMP_LEPR_RAED,CAMP_MIGD,CAMP_MIGN_CMP2,CAMP_MIGN_GRAD,CAMP_MIGN_CONT,CAMP_MIGN_TXCHSE,CAMP_MIGN_DROP,CAMP_MIGR_CMP2,CAMP_MIGR_GRAD,CAMP_MIGR_CONT,CAMP_MIGR_TXCHSE,CAMP_MIGR_DROP,CAMP_MIGR_RAED,CAMP_FDMILD,CAMP_FDMILN_CMP2,CAMP_FDMILN_GRAD,CAMP_FDMILN_CONT,CAMP_FDMILN_TXCHSE,CAMP_FDMILN_DROP,CAMP_FDMILR_CMP2,CAMP_FDMILR_GRAD,CAMP_FDMILR_CONT,CAMP_FDMILR_TXCHSE,CAMP_FDMILR_DROP,CAMP_FDMILR_RAED,CAMP_MILD,CAMP_MILN_CMP2,CAMP_MILN_GRAD,CAMP_MILN_CONT,CAMP_MILN_TXCHSE,CAMP_MILN_DROP,CAMP_MILR_CMP2,CAMP_MILR_GRAD,CAMP_MILR_CONT,CAMP_MILR_TXCHSE,CAMP_MILR_DROP,CAMP_MILR_RAED,CAMP_SPED,CAMP_SPEN_CMP2,CAMP_SPEN_GRAD,CAMP_SPEN_CONT,CAMP_SPEN_TXCHSE,CAMP_SPEN_DROP,CAMP_SPER_CMP2,CAMP_SPER_GRAD,CAMP_SPER_CONT,CAMP_SPER_TXCHSE,CAMP_SPER_DROP,CAMP_SPER_RAED,CAMP_TTLD,CAMP_TTLN_CMP2,CAMP_TTLN_GRAD,CAMP_TTLN_CONT,CAMP_TTLN_TXCHSE,CAMP_TTLN_DROP,CAMP_TTLR_CMP2,CAMP_TTLR_GRAD,CAMP_TTLR_CONT,CAMP_TTLR_TXCHSE,CAMP_TTLR_DROP,CAMP_TTLR_RAED
Yes,240801001,Triumph Public High Schools-Laredo,240801,Triumph Public High Schools-Laredo,240,Webb County,01,Edinburg,56,56,36,20,0,0,100,64,36,0,0,88,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,56,56,36,20,0,0,100,64,36,0,0,88,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,44,44,29,15,0,0,100,66,34,0,0,86,12,12,7,5,0,0,100,58,42,0,0,100,31,31,24,7,0,0,100,77,23,0,0,86,25,25,12,13,0,0,100,48,52,0,0,92,40,40,22,18,0,0,100,55,45,0,0,81,24,24,16,8,0,0,100,67,33,0,0,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,27,27,18,9,0,0,100,67,33,0,0,82,24,24,16,8,0,0,100,67,33,0,0,80,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,7,7,0,0,0,100,100,0,0,0,20,55,55,36,19,0,0,100,66,35,0,0,88
No,240801002,Triumph Public High Schools-Laredo,240801,Triumph Public High Schools-Laredo,240,Webb County,01,Edinburg,56,56,48,8,0,0,100,86,14,0,0,94,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,56,56,48,8,0,0,100,86,14,0,0,94,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-3,-3,-3,-3,-3,-3,100,85,15,0,0,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,33,28,5,0,0,100,85,15,0,0,93,23,23,20,3,0,0,100,87,13,0,0,95,40,40,32,8,0,0,100,80,20,0,0,90,22,22,20,2,0,0,100,91,9,0,0,90,19,19,18,1,0,0,100,95,5,0,0,94,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,28,28,23,5,0,0,100,82,18,0,0,91,22,22,20,2,0,0,100,91,9,0,0,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,7,7,6,1,0,0,100,86,14,0,0,25,56,56,48,8,0,0,100,86,14,0,0,94
Yes,240801002,Triumph Public High Schools-Laredo,240801,Triumph Public High Schools-Laredo,240,Webb County,01,Edinburg,54,54,46,8,0,0,100,85,15,0,0,93,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,54,54,46,8,0,0,100,85,15,0,0,93,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-3,-3,-3,-3,-3,-3,100,84,16,0,0,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,31,26,5,0,0,100,84,16,0,0,92,23,23,20,3,0,0,100,87,13,0,0,95,39,39,31,8,0,0,100,80,21,0,0,90,22,22,20,2,0,0,100,91,9,0,0,90,18,18,17,1,0,0,100,94,6,0,0,94,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,28,28,23,5,0,0,100,82,18,0,0,91,22,22,20,2,0,0,100,91,9,0,0,90,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,6,6,5,1,0,0,100,83,17,0,0,25,54,54,46,8,0,0,100,85,15,0,0,93
No,240901001,Martin H S,240901,Laredo ISD,240,Webb County,01,Edinburg,505,480,469,10,1,25,95,93,2,0,5,94,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-3,-3,-3,-3,-3,-3,95,93,2,0,5,94,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,495,470,459,10,1,25,95,93,2,0,5,94,10,10,10,0,0,0,100,100,0,0,0,100,245,234,229,4,1,11,96,94,2,0,5,93,260,246,240,6,0,14,95,92,2,0,5,95,324,306,298,7,1,18,94,92,2,0,6,92,232,211,205,5,1,21,91,88,2,0,9,92,481,467,456,10,1,14,97,95,2,0,3,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,30,30,30,0,0,0,100,100,0,0,0,100,26,24,24,0,0,2,92,92,0,0,8,83,0,0,0,0,0,0,.,.,.,.,.,.,288,267,259,7,1,21,93,90,2,0,7,92,232,211,205,5,1,21,91,88,2,0,9,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,50,48,46,2,0,2,96,92,4,0,4,64,502,478,469,8,1,24,95,93,2,0,5,94
Yes,240901001,Martin H S,240901,Laredo ISD,240,Webb County,01,Edinburg,495,473,464,8,1,22,96,94,2,0,4,94,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-3,-3,-3,-3,-3,-3,96,94,2,0,4,94,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,485,463,454,8,1,22,96,94,2,0,5,94,10,10,10,0,0,0,100,100,0,0,0,100,240,230,226,3,1,10,96,94,1,0,4,93,255,243,238,5,0,12,95,93,2,0,5,95,319,301,295,5,1,18,94,93,2,0,6,93,224,206,201,4,1,18,92,90,2,0,8,92,472,460,451,8,1,12,98,96,2,0,3,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,30,30,30,0,0,0,100,100,0,0,0,100,24,23,23,0,0,1,96,96,0,0,4,83,0,0,0,0,0,0,.,.,.,.,.,.,280,262,255,6,1,18,94,91,2,0,6,93,224,206,201,4,1,18,92,90,2,0,8,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,48,46,45,1,0,2,96,94,2,0,4,66,493,471,464,6,1,22,96,94,1,0,5,94
No,240901002,Nixon H S,240901,Laredo ISD,240,Webb County,01,Edinburg,592,582,570,10,2,10,98,96,2,0,2,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,590,580,568,10,2,10,98,96,2,0,2,96,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,549,539,527,10,2,10,98,96,2,0,2,96,43,43,43,0,0,0,100,100,0,0,0,95,298,293,288,5,0,5,98,97,2,0,2,97,294,289,282,5,2,5,98,96,2,1,2,94,238,232,226,5,1,6,98,95,2,0,3,93,110,104,102,1,1,6,95,93,1,1,6,85,588,581,569,10,2,7,99,97,2,0,1,96,10,10,10,0,0,0,100,100,0,0,0,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,50,50,50,0,0,0,100,100,0,0,0,98,17,17,16,1,0,0,100,94,6,0,0,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,212,206,202,3,1,6,97,95,1,1,3,92,110,104,102,1,1,6,95,93,1,1,6,85,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,53,50,45,5,0,3,94,85,9,0,6,74,592,582,570,10,2,10,98,96,2,0,2,96
Yes,240901002,Nixon H S,240901,Laredo ISD,240,Webb County,01,Edinburg,588,578,570,6,2,10,98,97,1,0,2,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,586,576,568,6,2,10,98,97,1,0,2,96,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,545,535,527,6,2,10,98,97,1,0,2,96,43,43,43,0,0,0,100,100,0,0,0,95,296,291,288,3,0,5,98,97,1,0,2,97,292,287,282,3,2,5,98,97,1,1,2,94,236,230,226,3,1,6,98,96,1,0,3,93,110,104,102,1,1,6,95,93,1,1,6,85,584,577,569,6,2,7,99,97,1,0,1,96,10,10,10,0,0,0,100,100,0,0,0,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,50,50,50,0,0,0,100,100,0,0,0,98,17,17,16,1,0,0,100,94,6,0,0,94,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,212,206,202,3,1,6,97,95,1,1,3,92,110,104,102,1,1,6,95,93,1,1,6,85,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,49,46,45,1,0,3,94,92,2,0,6,74,588,578,570,6,2,10,98,97,1,0,2,96
No,240901003,Dr Leo Cigarroa H S,240901,Laredo ISD,240,Webb County,01,Edinburg,403,395,388,7,0,8,98,96,2,0,2,96,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,403,395,388,7,0,8,98,96,2,0,2,96,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,393,385,378,7,0,8,98,96,2,0,2,96,10,10,10,0,0,0,100,100,0,0,0,100,194,191,188,3,0,3,99,97,2,0,2,96,209,204,200,4,0,5,98,96,2,0,2,97,242,239,232,7,0,3,99,96,3,0,1,94,67,63,63,0,0,4,94,94,0,0,6,87,402,395,388,7,0,7,98,97,2,0,2,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,19,19,0,0,0,100,100,0,0,0,100,16,14,12,2,0,2,88,75,13,0,13,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,150,146,146,0,0,4,97,97,0,0,3,95,67,63,63,0,0,4,94,94,0,0,6,87,5,5,5,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,61,60,54,6,0,1,98,89,10,0,2,77,403,395,388,7,0,8,98,96,2,0,2,96
Yes,240901003,Dr Leo Cigarroa H S,240901,Laredo ISD,240,Webb County,01,Edinburg,398,390,385,5,0,8,98,97,1,0,2,96,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,398,390,385,5,0,8,98,97,1,0,2,96,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,388,380,375,5,0,8,98,97,1,0,2,96,10,10,10,0,0,0,100,100,0,0,0,100,191,188,186,2,0,3,98,97,1,0,2,96,207,202,199,3,0,5,98,96,1,0,2,97,239,236,231,5,0,3,99,97,2,0,1,94,66,62,62,0,0,4,94,94,0,0,6,87,397,390,385,5,0,7,98,97,1,0,2,96,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,19,19,19,0,0,0,100,100,0,0,0,100,15,13,11,2,0,2,87,73,13,0,13,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,149,145,145,0,0,4,97,97,0,0,3,94,66,62,62,0,0,4,94,94,0,0,6,87,5,5,5,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,59,58,54,4,0,1,98,92,7,0,2,77,398,390,385,5,0,8,98,97,1,0,2,96
No,240901008,Hector J Garcia Early College H S,240901,Laredo ISD,240,Webb County,01,Edinburg,103,103,103,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,103,103,103,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,94,94,94,0,0,0,100,100,0,0,0,100,9,9,9,0,0,0,100,100,0,0,0,100,60,60,60,0,0,0,100,100,0,0,0,100,43,43,43,0,0,0,100,100,0,0,0,100,10,10,10,0,0,0,100,100,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,103,103,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,48,48,48,0,0,0,100,100,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,7,7,7,0,0,0,100,100,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,103,103,103,0,0,0,100,100,0,0,0,100
Yes,240901008,Hector J Garcia Early College H S,240901,Laredo ISD,240,Webb County,01,Edinburg,103,103,103,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,103,103,103,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,94,94,94,0,0,0,100,100,0,0,0,100,9,9,9,0,0,0,100,100,0,0,0,100,60,60,60,0,0,0,100,100,0,0,0,100,43,43,43,0,0,0,100,100,0,0,0,100,10,10,10,0,0,0,100,100,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,103,103,103,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,48,48,48,0,0,0,100,100,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,7,7,7,0,0,0,100,100,0,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,103,103,103,0,0,0,100,100,0,0,0,100
