CALC_FOR_STATE_ACCT,CAMPUS,CAMPNAME,DISTRICT,DISTNAME,COUNTY,CNTYNAME,REGION,REGNNAME,CAMP_ALLD,CAMP_ALLN_CMP2,CAMP_ALLN_GRAD,CAMP_ALLN_CONT,CAMP_ALLN_TXCHSE,CAMP_ALLN_DROP,CAMP_ALLR_CMP2,CAMP_ALLR_GRAD,CAMP_ALLR_CONT,CAMP_ALLR_TXCHSE,CAMP_ALLR_DROP,CAMP_ALLR_RAED,CAMP_AAD,CAMP_AAN_CMP2,CAMP_AAN_GRAD,CAMP_AAN_CONT,CAMP_AAN_TXCHSE,CAMP_AAN_DROP,CAMP_AAR_CMP2,CAMP_AAR_GRAD,CAMP_AAR_CONT,CAMP_AAR_TXCHSE,CAMP_AAR_DROP,CAMP_AAR_RAED,CAMP_ASD,CAMP_ASN_CMP2,CAMP_ASN_GRAD,CAMP_ASN_CONT,CAMP_ASN_TXCHSE,CAMP_ASN_DROP,CAMP_ASR_CMP2,CAMP_ASR_GRAD,CAMP_ASR_CONT,CAMP_ASR_TXCHSE,CAMP_ASR_DROP,CAMP_ASR_RAED,CAMP_HSD,CAMP_HSN_CMP2,CAMP_HSN_GRAD,CAMP_HSN_CONT,CAMP_HSN_TXCHSE,CAMP_HSN_DROP,CAMP_HSR_CMP2,CAMP_HSR_GRAD,CAMP_HSR_CONT,CAMP_HSR_TXCHSE,CAMP_HSR_DROP,CAMP_HSR_RAED,CAMP_MUD,CAMP_MUN_CMP2,CAMP_MUN_GRAD,CAMP_MUN_CONT,CAMP_MUN_TXCHSE,CAMP_MUN_DROP,CAMP_MUR_CMP2,CAMP_MUR_GRAD,CAMP_MUR_CONT,CAMP_MUR_TXCHSE,CAMP_MUR_DROP,CAMP_MUR_RAED,CAMP_NAD,CAMP_NAN_CMP2,CAMP_NAN_GRAD,CAMP_NAN_CONT,CAMP_NAN_TXCHSE,CAMP_NAN_DROP,CAMP_NAR_CMP2,CAMP_NAR_GRAD,CAMP_NAR_CONT,CAMP_NAR_TXCHSE,CAMP_NAR_DROP,CAMP_NAR_RAED,CAMP_PID,CAMP_PIN_CMP2,CAMP_PIN_GRAD,CAMP_PIN_CONT,CAMP_PIN_TXCHSE,CAMP_PIN_DROP,CAMP_PIR_CMP2,CAMP_PIR_GRAD,CAMP_PIR_CONT,CAMP_PIR_TXCHSE,CAMP_PIR_DROP,CAMP_PIR_RAED,CAMP_WHD,CAMP_WHN_CMP2,CAMP_WHN_GRAD,CAMP_WHN_CONT,CAMP_WHN_TXCHSE,CAMP_WHN_DROP,CAMP_WHR_CMP2,CAMP_WHR_GRAD,CAMP_WHR_CONT,CAMP_WHR_TXCHSE,CAMP_WHR_DROP,CAMP_WHR_RAED,CAMP_ECND,CAMP_ECNN_CMP2,CAMP_ECNN_GRAD,CAMP_ECNN_CONT,CAMP_ECNN_TXCHSE,CAMP_ECNN_DROP,CAMP_ECNR_CMP2,CAMP_ECNR_GRAD,CAMP_ECNR_CONT,CAMP_ECNR_TXCHSE,CAMP_ECNR_DROP,CAMP_ECNR_RAED,CAMP_NECND,CAMP_NECNN_CMP2,CAMP_NECNN_GRAD,CAMP_NECNN_CONT,CAMP_NECNN_TXCHSE,CAMP_NECNN_DROP,CAMP_NECNR_CMP2,CAMP_NECNR_GRAD,CAMP_NECNR_CONT,CAMP_NECNR_TXCHSE,CAMP_NECNR_DROP,CAMP_NECNR_RAED,CAMP_FEMD,CAMP_FEMN_CMP2,CAMP_FEMN_GRAD,CAMP_FEMN_CONT,CAMP_FEMN_TXCHSE,CAMP_FEMN_DROP,CAMP_FEMR_CMP2,CAMP_FEMR_GRAD,CAMP_FEMR_CONT,CAMP_FEMR_TXCHSE,CAMP_FEMR_DROP,CAMP_FEMR_RAED,CAMP_MALD,CAMP_MALN_CMP2,CAMP_MALN_GRAD,CAMP_MALN_CONT,CAMP_MALN_TXCHSE,CAMP_MALN_DROP,CAMP_MALR_CMP2,CAMP_MALR_GRAD,CAMP_MALR_CONT,CAMP_MALR_TXCHSE,CAMP_MALR_DROP,CAMP_MALR_RAED,CAMP_ATRD,CAMP_ATRN_CMP2,CAMP_ATRN_GRAD,CAMP_ATRN_CONT,CAMP_ATRN_TXCHSE,CAMP_ATRN_DROP,CAMP_ATRR_CMP2,CAMP_ATRR_GRAD,CAMP_ATRR_CONT,CAMP_ATRR_TXCHSE,CAMP_ATRR_DROP,CAMP_ATRR_RAED,CAMP_BED,CAMP_BEN_CMP2,CAMP_BEN_GRAD,CAMP_BEN_CONT,CAMP_BEN_TXCHSE,CAMP_BEN_DROP,CAMP_BER_CMP2,CAMP_BER_GRAD,CAMP_BER_CONT,CAMP_BER_TXCHSE,CAMP_BER_DROP,CAMP_BER_RAED,CAMP_CTED,CAMP_CTEN_CMP2,CAMP_CTEN_GRAD,CAMP_CTEN_CONT,CAMP_CTEN_TXCHSE,CAMP_CTEN_DROP,CAMP_CTER_CMP2,CAMP_CTER_GRAD,CAMP_CTER_CONT,CAMP_CTER_TXCHSE,CAMP_CTER_DROP,CAMP_CTER_RAED,CAMP_DYSD,CAMP_DYSN_CMP2,CAMP_DYSN_GRAD,CAMP_DYSN_CONT,CAMP_DYSN_TXCHSE,CAMP_DYSN_DROP,CAMP_DYSR_CMP2,CAMP_DYSR_GRAD,CAMP_DYSR_CONT,CAMP_DYSR_TXCHSE,CAMP_DYSR_DROP,CAMP_DYSR_RAED,CAMP_ECHSD,CAMP_ECHSN_CMP2,CAMP_ECHSN_GRAD,CAMP_ECHSN_CONT,CAMP_ECHSN_TXCHSE,CAMP_ECHSN_DROP,CAMP_ECHSR_CMP2,CAMP_ECHSR_GRAD,CAMP_ECHSR_CONT,CAMP_ECHSR_TXCHSE,CAMP_ECHSR_DROP,CAMP_ECHSR_RAED,CAMP_VFOSD,CAMP_VFOSN_CMP2,CAMP_VFOSN_GRAD,CAMP_VFOSN_CONT,CAMP_VFOSN_TXCHSE,CAMP_VFOSN_DROP,CAMP_VFOSR_CMP2,CAMP_VFOSR_GRAD,CAMP_VFOSR_CONT,CAMP_VFOSR_TXCHSE,CAMP_VFOSR_DROP,CAMP_VFOSR_RAED,CAMP_FOSD,CAMP_FOSN_CMP2,CAMP_FOSN_GRAD,CAMP_FOSN_CONT,CAMP_FOSN_TXCHSE,CAMP_FOSN_DROP,CAMP_FOSR_CMP2,CAMP_FOSR_GRAD,CAMP_FOSR_CONT,CAMP_FOSR_TXCHSE,CAMP_FOSR_DROP,CAMP_FOSR_RAED,CAMP_GFTD,CAMP_GFTN_CMP2,CAMP_GFTN_GRAD,CAMP_GFTN_CONT,CAMP_GFTN_TXCHSE,CAMP_GFTN_DROP,CAMP_GFTR_CMP2,CAMP_GFTR_GRAD,CAMP_GFTR_CONT,CAMP_GFTR_TXCHSE,CAMP_GFTR_DROP,CAMP_GFTR_RAED,CAMP_VHLD,CAMP_VHLN_CMP2,CAMP_VHLN_GRAD,CAMP_VHLN_CONT,CAMP_VHLN_TXCHSE,CAMP_VHLN_DROP,CAMP_VHLR_CMP2,CAMP_VHLR_GRAD,CAMP_VHLR_CONT,CAMP_VHLR_TXCHSE,CAMP_VHLR_DROP,CAMP_VHLR_RAED,CAMP_IMMD,CAMP_IMMN_CMP2,CAMP_IMMN_GRAD,CAMP_IMMN_CONT,CAMP_IMMN_TXCHSE,CAMP_IMMN_DROP,CAMP_IMMR_CMP2,CAMP_IMMR_GRAD,CAMP_IMMR_CONT,CAMP_IMMR_TXCHSE,CAMP_IMMR_DROP,CAMP_IMMR_RAED,CAMP_LEPHSD,CAMP_LEPHSN_CMP2,CAMP_LEPHSN_GRAD,CAMP_LEPHSN_CONT,CAMP_LEPHSN_TXCHSE,CAMP_LEPHSN_DROP,CAMP_LEPHSR_CMP2,CAMP_LEPHSR_GRAD,CAMP_LEPHSR_CONT,CAMP_LEPHSR_TXCHSE,CAMP_LEPHSR_DROP,CAMP_LEPHSR_RAED,CAMP_LEPD,CAMP_LEPN_CMP2,CAMP_LEPN_GRAD,CAMP_LEPN_CONT,CAMP_LEPN_TXCHSE,CAMP_LEPN_DROP,CAMP_LEPR_CMP2,CAMP_LEPR_GRAD,CAMP_LEPR_CONT,CAMP_LEPR_TXCHSE,CAMP_LEPR_DROP,CAMP_LEPR_RAED,CAMP_MIGD,CAMP_MIGN_CMP2,CAMP_MIGN_GRAD,CAMP_MIGN_CONT,CAMP_MIGN_TXCHSE,CAMP_MIGN_DROP,CAMP_MIGR_CMP2,CAMP_MIGR_GRAD,CAMP_MIGR_CONT,CAMP_MIGR_TXCHSE,CAMP_MIGR_DROP,CAMP_MIGR_RAED,CAMP_FDMILD,CAMP_FDMILN_CMP2,CAMP_FDMILN_GRAD,CAMP_FDMILN_CONT,CAMP_FDMILN_TXCHSE,CAMP_FDMILN_DROP,CAMP_FDMILR_CMP2,CAMP_FDMILR_GRAD,CAMP_FDMILR_CONT,CAMP_FDMILR_TXCHSE,CAMP_FDMILR_DROP,CAMP_FDMILR_RAED,CAMP_MILD,CAMP_MILN_CMP2,CAMP_MILN_GRAD,CAMP_MILN_CONT,CAMP_MILN_TXCHSE,CAMP_MILN_DROP,CAMP_MILR_CMP2,CAMP_MILR_GRAD,CAMP_MILR_CONT,CAMP_MILR_TXCHSE,CAMP_MILR_DROP,CAMP_MILR_RAED,CAMP_SPED,CAMP_SPEN_CMP2,CAMP_SPEN_GRAD,CAMP_SPEN_CONT,CAMP_SPEN_TXCHSE,CAMP_SPEN_DROP,CAMP_SPER_CMP2,CAMP_SPER_GRAD,CAMP_SPER_CONT,CAMP_SPER_TXCHSE,CAMP_SPER_DROP,CAMP_SPER_RAED,CAMP_TSTEMD,CAMP_TSTEMN_CMP2,CAMP_TSTEMN_GRAD,CAMP_TSTEMN_CONT,CAMP_TSTEMN_TXCHSE,CAMP_TSTEMN_DROP,CAMP_TSTEMR_CMP2,CAMP_TSTEMR_GRAD,CAMP_TSTEMR_CONT,CAMP_TSTEMR_TXCHSE,CAMP_TSTEMR_DROP,CAMP_TSTEMR_RAED,CAMP_TTLD,CAMP_TTLN_CMP2,CAMP_TTLN_GRAD,CAMP_TTLN_CONT,CAMP_TTLN_TXCHSE,CAMP_TTLN_DROP,CAMP_TTLR_CMP2,CAMP_TTLR_GRAD,CAMP_TTLR_CONT,CAMP_TTLR_TXCHSE,CAMP_TTLR_DROP,CAMP_TTLR_RAED
No,161807006,Harmony School Of Innovation-Garla,161807,Harmony Public Schools-North Texas,161,McLennan County,12,Waco,73,73,63,10,0,0,100,86,14,0,0,94,16,16,15,1,0,0,100,94,6,0,0,100,-3,-3,-3,-3,-3,-3,100,92,8,0,0,83,24,24,20,4,0,0,100,83,17,0,0,90,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,19,19,15,4,0,0,100,79,21,0,0,100,32,32,30,2,0,0,100,94,6,0,0,93,41,41,33,8,0,0,100,81,20,0,0,94,33,33,30,3,0,0,100,91,9,0,0,93,40,40,33,7,0,0,100,83,18,0,0,94,45,45,37,8,0,0,100,82,18,0,0,97,19,19,13,6,0,0,100,68,32,0,0,92,68,68,62,6,0,0,100,91,9,0,0,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,5,5,5,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,22,15,7,0,0,100,68,32,0,0,93,20,20,13,7,0,0,100,65,35,0,0,92,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,12,12,12,0,0,0,100,100,0,0,0,92,73,73,63,10,0,0,100,86,14,0,0,94,73,73,63,10,0,0,100,86,14,0,0,94
Yes,161807006,Harmony School Of Innovation-Garla,161807,Harmony Public Schools-North Texas,161,McLennan County,12,Waco,67,67,63,4,0,0,100,94,6,0,0,94,15,15,15,0,0,0,100,100,0,0,0,100,-3,-3,-3,-3,-3,-3,100,100,0,0,0,83,21,21,20,1,0,0,100,95,5,0,0,90,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,18,18,15,3,0,0,100,83,17,0,0,100,30,30,30,0,0,0,100,100,0,0,0,93,37,37,33,4,0,0,100,89,11,0,0,94,33,33,30,3,0,0,100,91,9,0,0,93,34,34,33,1,0,0,100,97,3,0,0,94,40,40,37,3,0,0,100,93,8,0,0,97,16,16,13,3,0,0,100,81,19,0,0,92,64,64,62,2,0,0,100,97,3,0,0,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,5,5,5,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,18,15,3,0,0,100,83,17,0,0,93,16,16,13,3,0,0,100,81,19,0,0,92,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,12,12,12,0,0,0,100,100,0,0,0,92,67,67,63,4,0,0,100,94,6,0,0,94,67,67,63,4,0,0,100,94,6,0,0,94
No,161807009,Harmony Science Academy-Euless,161807,Harmony Public Schools-North Texas,161,McLennan County,12,Waco,68,68,65,3,0,0,100,96,4,0,0,88,20,20,19,1,0,0,100,95,5,0,0,95,16,16,16,0,0,0,100,100,0,0,0,100,16,16,14,2,0,0,100,88,13,0,0,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-3,-3,-3,-3,-3,-3,100,100,0,0,0,86,33,33,31,2,0,0,100,94,6,0,0,77,35,35,34,1,0,0,100,97,3,0,0,97,32,32,31,1,0,0,100,97,3,0,0,100,36,36,34,2,0,0,100,94,6,0,0,77,38,38,36,2,0,0,100,95,5,0,0,81,12,12,12,0,0,0,100,100,0,0,0,75,56,56,53,3,0,0,100,95,5,0,0,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,10,10,9,1,0,0,100,90,10,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,21,21,20,1,0,0,100,95,5,0,0,80,14,14,14,0,0,0,100,100,0,0,0,79,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,68,65,3,0,0,100,96,4,0,0,88,68,68,65,3,0,0,100,96,4,0,0,88
Yes,161807009,Harmony Science Academy-Euless,161807,Harmony Public Schools-North Texas,161,McLennan County,12,Waco,68,68,65,3,0,0,100,96,4,0,0,88,20,20,19,1,0,0,100,95,5,0,0,95,16,16,16,0,0,0,100,100,0,0,0,100,16,16,14,2,0,0,100,88,13,0,0,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-3,-3,-3,-3,-3,-3,100,100,0,0,0,86,33,33,31,2,0,0,100,94,6,0,0,77,35,35,34,1,0,0,100,97,3,0,0,97,32,32,31,1,0,0,100,97,3,0,0,100,36,36,34,2,0,0,100,94,6,0,0,77,38,38,36,2,0,0,100,95,5,0,0,81,12,12,12,0,0,0,100,100,0,0,0,75,56,56,53,3,0,0,100,95,5,0,0,91,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,10,10,9,1,0,0,100,90,10,0,0,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,21,21,20,1,0,0,100,95,5,0,0,80,14,14,14,0,0,0,100,100,0,0,0,79,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,68,68,65,3,0,0,100,96,4,0,0,88,68,68,65,3,0,0,100,96,4,0,0,88
No,161807010,Harmony School Of Excellence-Dalla,161807,Harmony Public Schools-North Texas,161,McLennan County,12,Waco,60,57,50,7,0,3,95,83,12,0,5,90,18,16,13,3,0,2,89,72,17,0,11,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,33,30,3,0,0,100,91,9,0,0,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,5,4,3,1,0,1,80,60,20,0,20,100,30,29,25,4,0,1,97,83,13,0,3,84,30,28,25,3,0,2,93,83,10,0,7,96,28,26,25,1,0,2,93,89,4,0,7,84,32,31,25,6,0,1,97,78,19,0,3,96,27,27,23,4,0,0,100,85,15,0,0,87,5,5,3,2,0,0,100,60,40,0,0,67,51,51,46,5,0,0,100,90,10,0,0,96,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,7,7,5,2,0,0,100,71,29,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,8,8,6,2,0,0,100,75,25,0,0,67,5,5,3,2,0,0,100,60,40,0,0,67,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,5,5,3,2,0,0,100,60,40,0,0,100,60,57,50,7,0,3,95,83,12,0,5,90,58,55,50,5,0,3,95,86,9,0,5,90
Yes,161807010,Harmony School Of Excellence-Dalla,161807,Harmony Public Schools-North Texas,161,McLennan County,12,Waco,54,51,50,1,0,3,94,93,2,0,6,90,15,13,13,0,0,2,87,87,0,0,13,92,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,31,31,30,1,0,0,100,97,3,0,0,90,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,26,25,1,0,1,96,93,4,0,4,84,27,25,25,0,0,2,93,93,0,0,7,96,27,25,25,0,0,2,93,93,0,0,7,84,27,26,25,1,0,1,96,93,4,0,4,96,24,24,23,1,0,0,100,96,4,0,0,87,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,46,46,46,0,0,0,100,100,0,0,0,96,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,6,6,5,1,0,0,100,83,17,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,7,7,6,1,0,0,100,86,14,0,0,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,54,51,50,1,0,3,94,93,2,0,6,90,54,51,50,1,0,3,94,93,2,0,6,90
No,161807011,Harmony School Of Innovation-Fort,161807,Harmony Public Schools-North Texas,161,McLennan County,12,Waco,99,98,96,1,1,1,99,97,1,1,1,87,21,21,20,1,0,0,100,95,5,0,0,70,15,15,15,0,0,0,100,100,0,0,0,100,35,34,33,0,1,1,97,94,0,3,3,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,23,0,0,0,100,100,0,0,0,91,46,46,45,1,0,0,100,98,2,0,0,89,53,52,51,0,1,1,98,96,0,2,2,84,47,46,46,0,0,1,98,98,0,0,2,91,52,52,50,1,1,0,100,96,2,2,0,82,57,56,55,0,1,1,98,97,0,2,2,76,8,8,8,0,0,0,100,100,0,0,0,63,87,87,86,0,1,0,100,99,0,1,0,90,5,5,5,0,0,0,100,100,0,0,0,80,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,18,18,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,11,11,11,0,0,0,100,100,0,0,0,73,8,8,8,0,0,0,100,100,0,0,0,63,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,10,10,10,0,0,0,100,100,0,0,0,60,99,98,96,1,1,1,99,97,1,1,1,87,98,97,96,0,1,1,99,98,0,1,1,87
Yes,161807011,Harmony School Of Innovation-Fort,161807,Harmony Public Schools-North Texas,161,McLennan County,12,Waco,99,98,96,1,1,1,99,97,1,1,1,87,21,21,20,1,0,0,100,95,5,0,0,70,15,15,15,0,0,0,100,100,0,0,0,100,35,34,33,0,1,1,97,94,0,3,3,85,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,23,23,23,0,0,0,100,100,0,0,0,91,46,46,45,1,0,0,100,98,2,0,0,89,53,52,51,0,1,1,98,96,0,2,2,84,47,46,46,0,0,1,98,98,0,0,2,91,52,52,50,1,1,0,100,96,2,2,0,82,57,56,55,0,1,1,98,97,0,2,2,76,8,8,8,0,0,0,100,100,0,0,0,63,87,87,86,0,1,0,100,99,0,1,0,90,5,5,5,0,0,0,100,100,0,0,0,80,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18,18,18,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,11,11,11,0,0,0,100,100,0,0,0,73,8,8,8,0,0,0,100,100,0,0,0,63,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,10,10,10,0,0,0,100,100,0,0,0,60,99,98,96,1,1,1,99,97,1,1,1,87,98,97,96,0,1,1,99,98,0,1,1,87
No,161807013,Harmony Science Academy-Carrollton,161807,Harmony Public Schools-North Texas,161,McLennan County,12,Waco,38,37,31,6,0,1,97,82,16,0,3,65,8,8,8,0,0,0,100,100,0,0,0,100,7,7,7,0,0,0,100,100,0,0,0,71,13,13,9,4,0,0,100,69,31,0,0,22,5,5,4,1,0,0,100,80,20,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,5,4,3,1,0,1,80,60,20,0,20,33,14,14,12,2,0,0,100,86,14,0,0,58,24,23,19,4,0,1,96,79,17,0,4,68,12,12,9,3,0,0,100,75,25,0,0,67,26,25,22,3,0,1,96,85,12,0,4,64,11,10,7,3,0,1,91,64,27,0,9,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,33,32,29,3,0,1,97,88,9,0,3,66,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,8,8,8,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,5,5,4,1,0,0,100,80,20,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,38,37,31,6,0,1,97,82,16,0,3,65,37,36,31,5,0,1,97,84,14,0,3,65
Yes,161807013,Harmony Science Academy-Carrollton,161807,Harmony Public Schools-North Texas,161,McLennan County,12,Waco,34,33,31,2,0,1,97,91,6,0,3,65,8,8,8,0,0,0,100,100,0,0,0,100,7,7,7,0,0,0,100,100,0,0,0,71,10,10,9,1,0,0,100,90,10,0,0,22,-3,-3,-3,-3,-3,-3,100,80,20,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,13,12,1,0,0,100,92,8,0,0,58,21,20,19,1,0,1,95,91,5,0,5,68,10,10,9,1,0,0,100,90,10,0,0,67,24,23,22,1,0,1,96,92,4,0,4,64,9,8,7,1,0,1,89,78,11,0,11,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,29,29,0,0,1,97,97,0,0,3,66,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,8,8,8,0,0,0,100,100,0,0,0,100,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,5,5,4,1,0,0,100,80,20,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,0,0,0,0,0,0,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,34,33,31,2,0,1,97,91,6,0,3,65,34,33,31,2,0,1,97,91,6,0,3,65
